,uid,datetime,zone_id,ble_users,scores,infected,potentially_infected
7639,101b,2019-01-04 21:00:00.000000,INPT,"78b,106b,34f,36f,90f,138f",0.0,False,False
7640,101b,2019-01-05 08:00:00.000000,hopital cheikh zaid,"109b,120b,131b,136b,9f,125f",0.0,False,False
7641,101b,2019-01-05 16:00:00.000000,INPT,68b,0.0,False,False
7642,101b,2019-01-06 08:00:00.000000,hopital cheikh zaid,"136b,140b",0.0,False,False
7643,101b,2019-01-06 11:00:00.000000,INSEA,131b,0.0,False,False
7644,101b,2019-01-06 15:00:00.000000,INPT,"46b,57b,129b,25f,121f",0.0,False,False
7645,101b,2019-01-06 17:00:00.000000,hopital cheikh zaid,"20b,90f",0.0,False,False
7646,101b,2019-01-07 01:00:00.000000,INPT,68b,0.0,False,False
7647,101b,2019-01-07 12:00:00.000000,hopital cheikh zaid,105f,0.0,False,False
7648,101b,2019-01-07 18:00:00.000000,INPT,"28b,57b,78b",0.0,False,False
7649,101b,2019-01-07 22:00:00.000000,hopital cheikh zaid,"58f,60f,99f,109f,138f,90e",0.0,False,False
7650,101b,2019-01-08 12:00:00.000000,hopital cheikh zaid,"140b,72f",0.0,False,False
7651,101b,2019-01-09 18:00:00.000000,INPT,"135b,1a,33f,46f,60f",0.0,False,False
7652,101b,2019-01-10 08:00:00.000000,hopital cheikh zaid,"81b,120b,9f,109f,14e",0.0,False,False
7653,101b,2019-01-12 08:00:00.000000,hopital cheikh zaid,"11b,52f,109f",0.0,False,False
7654,101b,2019-01-12 14:00:00.000000,INPT,"44b,81b,109b",0.0,False,False
7655,101b,2019-01-13 04:00:00.000000,hopital cheikh zaid,120b,0.0,False,False
7656,101b,2019-01-13 20:00:00.000000,INPT,"41b,25f,121f",0.0,False,False
7657,102b,2019-01-02 00:00:00.000000,INSEA,70b,0.0,False,False
7658,102b,2019-01-03 11:00:00.000000,INSEA,"4b,75b,86b,88b,7f,30f,86f,111f",0.0,False,False
7659,102b,2019-01-03 18:00:00.000000,INSEA,"74b,79b,106b,136b,143b",0.0,False,False
7660,102b,2019-01-04 00:00:00.000000,faculté de médecine,41f,0.0,False,False
7661,102b,2019-01-06 14:00:00.000000,INSEA,"150b,20f",0.0,False,False
7662,102b,2019-01-11 00:00:00.000000,INSEA,117f,0.0,False,False
7663,102b,2019-01-11 03:00:00.000000,faculté de médecine,"144f,147f",0.0,False,False
7664,102b,2019-01-11 21:00:00.000000,campus irfane,13b,0.0,False,False
7665,102b,2019-01-13 20:00:00.000000,INSEA,"61b,75b,74a,18f",19.632124488676858,False,True
7666,102b,2019-01-14 08:00:00.000000,faculté de médecine,22f,19.632124488676858,False,True
7667,102b,2019-01-14 21:00:00.000000,campus irfane,"114b,146b,98f",19.632124488676858,False,True
7668,102b,2019-01-15 06:00:00.000000,faculté de médecine,"37b,65f",19.632124488676858,False,True
7669,103b,2019-01-01 22:00:00.000000,campus irfane,88b,0.0,False,False
7670,103b,2019-01-02 08:00:00.000000,Faculté,"12b,37b,114b,31f",0.0,False,False
7671,103b,2019-01-03 08:00:00.000000,Faculté,"49b,113b,144b",0.0,False,False
7672,103b,2019-01-03 18:00:00.000000,Faculté,"14b,37b,68b,132b,7f",0.0,False,False
7673,103b,2019-01-03 19:00:00.000000,campus irfane,98f,0.0,False,False
7674,103b,2019-01-04 08:00:00.000000,Faculté,"49b,144b,31f",0.0,False,False
7675,103b,2019-01-05 20:00:00.000000,campus irfane,102e,0.0,False,False
7676,103b,2019-01-06 08:00:00.000000,Faculté,"113b,31f",0.0,False,False
7677,103b,2019-01-06 18:00:00.000000,faculté de médecine,16b,0.0,False,False
7678,103b,2019-01-07 18:00:00.000000,Faculté,"7b,114b,121b,40f",0.0,False,False
7679,103b,2019-01-07 19:00:00.000000,faculté de médecine,"130b,145b,56f",0.0,False,False
7680,103b,2019-01-07 21:00:00.000000,Faculté,"33b,74b,93b,150b,6f,59f,92f,103f",0.0,False,False
7681,103b,2019-01-08 00:00:00.000000,campus irfane,"41b,112f",0.0,False,False
7682,103b,2019-01-08 14:00:00.000000,campus irfane,133b,0.0,False,False
7683,103b,2019-01-10 23:00:00.000000,campus irfane,92b,0.0,False,False
7684,103b,2019-01-11 11:00:00.000000,Faculté,60b,0.0,False,False
7685,103b,2019-01-11 12:00:00.000000,campus irfane,122b,0.0,False,False
7686,103b,2019-01-12 09:00:00.000000,Faculté,"32b,72b",0.0,False,False
7687,103b,2019-01-12 22:00:00.000000,Faculté,"98b,63f,147f",0.0,False,False
7688,103b,2019-01-13 02:00:00.000000,Faculté,"6b,47b,49b,60b,108b",0.0,False,False
7689,103b,2019-01-14 22:00:00.000000,faculté de médecine,22f,0.0,False,False
7690,104b,2019-01-02 09:00:00.000000,faculté de médecine,"67b,130b,41f,55f",0.0,False,False
7691,104b,2019-01-02 12:00:00.000000,transfusion sanguine,47f,0.0,False,False
7692,104b,2019-01-02 15:00:00.000000,CHU,"42b,55b,114b",0.0,False,False
7693,104b,2019-01-02 19:00:00.000000,transfusion sanguine,"18b,24b",0.0,False,False
7694,104b,2019-01-02 21:00:00.000000,CHU,"4f,135f",0.0,False,False
7695,104b,2019-01-03 08:00:00.000000,transfusion sanguine,"18b,66b,72b,95b",0.0,False,False
7696,104b,2019-01-04 02:00:00.000000,transfusion sanguine,"18b,29b",0.0,False,False
7697,104b,2019-01-04 11:00:00.000000,CHU,"12b,130f,135f",0.0,False,False
7698,104b,2019-01-04 19:00:00.000000,transfusion sanguine,66b,0.0,False,False
7699,104b,2019-01-05 11:00:00.000000,CHU,"65b,4f",0.0,False,False
7700,104b,2019-01-05 19:00:00.000000,transfusion sanguine,95b,0.0,False,False
7701,104b,2019-01-05 22:00:00.000000,CHU,"59f,144f",0.0,False,False
7702,104b,2019-01-06 12:00:00.000000,transfusion sanguine,"18b,103f",0.0,False,False
7703,104b,2019-01-07 22:00:00.000000,Faculté,"16b,49b,99b",0.0,False,False
7704,104b,2019-01-08 08:00:00.000000,transfusion sanguine,"25b,22f,68f,103f",0.0,False,False
7705,104b,2019-01-09 13:00:00.000000,CHU,"55b,145b",0.0,False,False
7706,104b,2019-01-10 18:00:00.000000,CHU,29b,0.0,False,False
7707,104b,2019-01-10 21:00:00.000000,Faculté,"68b,75b,113b",0.0,False,False
7708,104b,2019-01-11 08:00:00.000000,transfusion sanguine,"6b,18b,72b,86b,103f",0.0,False,False
7709,104b,2019-01-11 12:00:00.000000,CHU,"76b,114b",0.0,False,False
7710,104b,2019-01-12 19:00:00.000000,CHU,47b,0.0,False,False
7711,104b,2019-01-13 08:00:00.000000,Faculté,"14b,67b,75b,77b,113b,7f,31f",0.0,False,False
7712,104b,2019-01-13 17:00:00.000000,transfusion sanguine,47f,0.0,False,False
7713,104b,2019-01-13 18:00:00.000000,CHU,144f,0.0,False,False
7714,104b,2019-01-14 08:00:00.000000,transfusion sanguine,"25b,32b,47f",0.0,False,False
7715,104b,2019-01-14 16:00:00.000000,Faculté,"110b,147f",0.0,False,False
7716,105b,2019-01-02 08:00:00.000000,ministere d'interieur,"48b,118f",0.0,False,False
7717,105b,2019-01-02 12:00:00.000000,ENSET,59b,0.0,False,False
7718,105b,2019-01-03 22:00:00.000000,ministere d'interieur,91f,0.0,False,False
7719,105b,2019-01-04 19:00:00.000000,ENSET,"29b,127f",0.0,False,False
7720,105b,2019-01-05 21:00:00.000000,ministere d'interieur,1b,0.0,False,False
7721,105b,2019-01-06 04:00:00.000000,ENSET,51f,0.0,False,False
7722,105b,2019-01-06 11:00:00.000000,ministere d'interieur,74f,0.0,False,False
7723,105b,2019-01-06 19:00:00.000000,ENSET,15f,0.0,False,False
7724,105b,2019-01-06 22:00:00.000000,hopital cheikh zaid,"108b,108f",0.0,False,False
7725,105b,2019-01-09 15:00:00.000000,ministere d'interieur,2b,0.0,False,False
7726,105b,2019-01-10 02:00:00.000000,ministere d'interieur,96b,0.0,False,False
7727,105b,2019-01-10 08:00:00.000000,ENSET,"89b,132b",0.0,False,False
7728,105b,2019-01-10 19:00:00.000000,ministere d'interieur,"8b,3a",0.0,False,False
7729,105b,2019-01-11 08:00:00.000000,ENSET,"8b,43b,36f,148f",0.0,False,False
7730,105b,2019-01-11 21:00:00.000000,hopital ,143f,0.0,False,False
7731,105b,2019-01-12 08:00:00.000000,ENSET,"2b,4b,8b,36b,58b,36f,74f",0.0,False,False
7732,105b,2019-01-13 05:00:00.000000,ENSET,148f,0.0,False,False
7733,105b,2019-01-13 13:00:00.000000,ministere d'interieur,74f,0.0,False,False
7734,105b,2019-01-13 14:00:00.000000,ENSET,58b,0.0,False,False
7735,105b,2019-01-14 02:00:00.000000,ministere d'interieur,5b,0.0,False,False
7736,105b,2019-01-14 08:00:00.000000,ENSET,"2b,4b,8b,43b,107b,51f",0.0,False,False
7737,106b,2019-01-01 14:00:00.000000,INSEA,"39b,102a,77f,53e",0.0,False,False
7738,106b,2019-01-02 14:00:00.000000,INSEA,125f,0.0,False,False
7739,106b,2019-01-03 08:00:00.000000,faculté de médecine,"20b,117b,142b,58f,72f,110f,121f",0.0,False,False
7740,106b,2019-01-03 11:00:00.000000,IAV,57b,0.0,False,False
7741,106b,2019-01-03 17:00:00.000000,faculté de médecine,"117b,137b",0.0,False,False
7742,106b,2019-01-03 18:00:00.000000,INSEA,"74b,79b,102b,136b,143b",0.0,False,False
7743,106b,2019-01-03 22:00:00.000000,lot 1,88b,0.0,False,False
7744,106b,2019-01-04 08:00:00.000000,faculté de médecine,"20b,58f,121f",0.0,False,False
7745,106b,2019-01-04 21:00:00.000000,INPT,"78b,101b,34f,36f,90f,138f",0.0,False,False
7746,106b,2019-01-04 22:00:00.000000,faculté de médecine,107f,0.0,False,False
7747,106b,2019-01-05 22:00:00.000000,INSEA,"52b,61b,107b,18f",2.9243830687198806,False,True
7748,106b,2019-01-06 19:00:00.000000,faculté de médecine,144f,2.9243830687198806,False,True
7749,106b,2019-01-06 22:00:00.000000,faculté de médecine,122b,2.9243830687198806,False,True
7750,106b,2019-01-07 02:00:00.000000,INSEA,98f,2.9243830687198806,False,True
7751,106b,2019-01-07 19:00:00.000000,INSEA,"35b,13f,30f,41f",2.9243830687198806,False,True
7752,106b,2019-01-07 21:00:00.000000,faculté de médecine,72f,2.9243830687198806,False,True
7753,106b,2019-01-08 08:00:00.000000,faculté de médecine,"90b,116b,72f,99f",2.9243830687198806,False,True
7754,106b,2019-01-08 21:00:00.000000,INSEA,"9b,97b,119b,20f",2.9243830687198806,False,True
7755,106b,2019-01-09 08:00:00.000000,faculté de médecine,"20b,74b,142b",2.9243830687198806,False,True
7756,106b,2019-01-09 10:00:00.000000,INSEA,34b,2.9243830687198806,False,True
7757,106b,2019-01-09 11:00:00.000000,faculté de médecine,"21f,99f",2.9243830687198806,False,True
7758,106b,2019-01-09 15:00:00.000000,faculté de médecine,21f,2.9243830687198806,False,True
7759,106b,2019-01-09 18:00:00.000000,faculté de médecine,"90b,58f",2.9243830687198806,False,True
7760,106b,2019-01-10 11:00:00.000000,INSEA,"62b,97b",2.9243830687198806,False,True
7761,106b,2019-01-10 18:00:00.000000,faculté de médecine,"90b,137b",2.9243830687198806,False,True
7762,106b,2019-01-11 22:00:00.000000,Faculté,"19b,83b,113b,71f,92f",2.9243830687198806,False,True
7763,106b,2019-01-12 19:00:00.000000,faculté de médecine,"148b,11f",2.9243830687198806,False,True
7764,106b,2019-01-12 22:00:00.000000,faculté de médecine,"23b,121b,99f,138f",2.9243830687198806,False,True
7765,106b,2019-01-14 09:00:00.000000,INPT,73b,2.9243830687198806,False,True
7766,106b,2019-01-14 19:00:00.000000,INSEA,"149b,41f,73f,93f,98f,119f",2.9243830687198806,False,True
7767,106b,2019-01-14 21:00:00.000000,faculté de médecine,"81b,21f,146f",2.9243830687198806,False,True
7768,107b,2019-01-01 10:00:00.000000,IAV,53f,0.0,False,False
7769,107b,2019-01-02 14:00:00.000000,IAV,17b,0.0,False,False
7770,107b,2019-01-03 20:00:00.000000,IAV,"120b,15f,22f",0.0,False,False
7771,107b,2019-01-04 08:00:00.000000,ENSET,"132b,34f",0.0,False,False
7772,107b,2019-01-04 12:00:00.000000,IAV,"52f,102f,123f",0.0,False,False
7773,107b,2019-01-05 18:00:00.000000,IAV,"5b,111b,115f",0.0,False,False
7774,107b,2019-01-05 22:00:00.000000,INSEA,"52b,61b,106b,18f",2.9243830687198806,False,True
7775,107b,2019-01-06 12:00:00.000000,campus irfane,46b,2.9243830687198806,False,True
7776,107b,2019-01-06 16:00:00.000000,ENSET,"83a,74f",2.9243830687198806,False,True
7777,107b,2019-01-07 21:00:00.000000,campus irfane,"43b,71b,122b,13f",2.9243830687198806,False,True
7778,107b,2019-01-08 08:00:00.000000,ENSET,"2b,27b,43b,74f",2.9243830687198806,False,True
7779,107b,2019-01-08 23:00:00.000000,INSEA,"149b,93f",2.9243830687198806,False,True
7780,107b,2019-01-09 11:00:00.000000,IAV,"123b,3f",2.9243830687198806,False,True
7781,107b,2019-01-09 17:00:00.000000,INPT,"140b,15a,20f",2.9243830687198806,False,True
7782,107b,2019-01-09 23:00:00.000000,ENSET,"2b,148f",2.9243830687198806,False,True
7783,107b,2019-01-10 20:00:00.000000,ministere d'interieur,74f,2.9243830687198806,False,True
7784,107b,2019-01-12 02:00:00.000000,ENSET,139b,2.9243830687198806,False,True
7785,107b,2019-01-12 12:00:00.000000,IAV,141b,2.9243830687198806,False,True
7786,107b,2019-01-12 17:00:00.000000,ENSET,58b,2.9243830687198806,False,True
7787,107b,2019-01-13 21:00:00.000000,INPT,"36b,51b,53b,8f",2.9243830687198806,False,True
7788,107b,2019-01-14 08:00:00.000000,ENSET,"2b,4b,8b,43b,105b,51f",2.9243830687198806,False,True
7789,107b,2019-01-14 13:00:00.000000,INPT,"116b,3f",2.9243830687198806,False,True
7790,108b,2019-01-02 02:00:00.000000,hopital ,39b,0.0,False,False
7791,108b,2019-01-02 03:00:00.000000,ministere d'interieur,139b,0.0,False,False
7792,108b,2019-01-02 20:00:00.000000,hopital ,"18b,48f",0.0,False,False
7793,108b,2019-01-03 08:00:00.000000,ministere d'interieur,"5b,96b,84f,127f",0.0,False,False
7794,108b,2019-01-03 19:00:00.000000,lot 2,40b,0.0,False,False
7795,108b,2019-01-03 21:00:00.000000,hopital ,"39b,128b,101a,61e",0.0,False,False
7796,108b,2019-01-04 08:00:00.000000,ministere d'interieur,"31b,87b,127f",0.0,False,False
7797,108b,2019-01-06 22:00:00.000000,hopital cheikh zaid,"105b,108f",0.0,False,False
7798,108b,2019-01-07 09:00:00.000000,lot 2,108f,0.0,False,False
7799,108b,2019-01-07 13:00:00.000000,hopital cheikh zaid,"11b,3f,65f,125f",0.0,False,False
7800,108b,2019-01-07 18:00:00.000000,ministere d'interieur,"4b,30b",0.0,False,False
7801,108b,2019-01-07 19:00:00.000000,ministere d'interieur,"2b,118f",0.0,False,False
7802,108b,2019-01-07 21:00:00.000000,lot 2,32f,0.0,False,False
7803,108b,2019-01-08 09:00:00.000000,IAV,"36b,87f,133f",0.0,False,False
7804,108b,2019-01-08 12:00:00.000000,ministere d'interieur,51f,0.0,False,False
7805,108b,2019-01-10 08:00:00.000000,ministere d'interieur,"91f,118f",0.0,False,False
7806,108b,2019-01-11 20:00:00.000000,CHU,"4f,41f,104f",0.0,False,False
7807,108b,2019-01-12 14:00:00.000000,hopital ,5f,0.0,False,False
7808,108b,2019-01-13 02:00:00.000000,Faculté,"6b,47b,49b,60b,103b",0.0,False,False
7809,108b,2019-01-13 03:00:00.000000,ministere d'interieur,87b,0.0,False,False
7810,108b,2019-01-14 06:00:00.000000,ministere d'interieur,84f,0.0,False,False
7811,108b,2019-01-14 11:00:00.000000,hopital cheikh zaid,"9b,104f",0.0,False,False
7812,108b,2019-01-14 19:00:00.000000,IAV,"1b,19b,39b,15f",0.0,False,False
7813,108b,2019-01-14 21:00:00.000000,ministere d'interieur,118e,0.0,False,False
7814,109b,2019-01-03 22:00:00.000000,INPT,"68b,89b",0.0,False,False
7815,109b,2019-01-04 17:00:00.000000,INPT,"120b,121f",0.0,False,False
7816,109b,2019-01-04 21:00:00.000000,hopital cheikh zaid,"21b,64b,52f",0.0,False,False
7817,109b,2019-01-05 08:00:00.000000,hopital cheikh zaid,"101b,120b,131b,136b,9f,125f",0.0,False,False
7818,109b,2019-01-05 12:00:00.000000,INPT,"28b,116b,140b,3f",0.0,False,False
7819,109b,2019-01-06 09:00:00.000000,INSEA,103e,0.0,False,False
7820,109b,2019-01-06 12:00:00.000000,hopital cheikh zaid,"22b,120b,109f",0.0,False,False
7821,109b,2019-01-09 00:00:00.000000,INPT,121b,0.0,False,False
7822,109b,2019-01-09 22:00:00.000000,INSEA,"25b,75b,133b,125f",0.0,False,False
7823,109b,2019-01-10 19:00:00.000000,hopital cheikh zaid,"85b,131f",0.0,False,False
7824,109b,2019-01-12 14:00:00.000000,INPT,"44b,81b,101b",0.0,False,False
7825,109b,2019-01-12 16:00:00.000000,hopital cheikh zaid,77f,0.0,False,False
7826,109b,2019-01-12 19:00:00.000000,INPT,"41f,120f,146f",0.0,False,False
7827,109b,2019-01-12 21:00:00.000000,hopital cheikh zaid,74b,0.0,False,False
7828,109b,2019-01-13 22:00:00.000000,INPT,"7b,57b,116b,137b,71a,3f,125f",0.0,False,False
7829,109b,2019-01-14 08:00:00.000000,hopital cheikh zaid,"44b,120b",0.0,False,False
7831,110b,2019-01-02 23:00:00.000000,INPT,64b,0.0,False,False
7833,110b,2019-01-03 08:00:00.000000,lot 1,"65b,82b",0.0,False,False
7835,110b,2019-01-03 21:00:00.000000,INPT,"31f,133f",0.0,False,False
7837,110b,2019-01-04 06:00:00.000000,lot 1,62b,0.0,False,False
7839,110b,2019-01-05 13:00:00.000000,INPT,"134b,138f",0.0,False,False
7841,110b,2019-01-06 07:00:00.000000,lot 1,62b,0.0,False,False
7843,110b,2019-01-06 13:00:00.000000,campus irfane,20b,0.0,False,False
7845,110b,2019-01-06 22:00:00.000000,lot 1,"56b,124b",0.0,False,False
7847,110b,2019-01-06 23:00:00.000000,INPT,"58b,134b,75f",0.0,False,False
7849,110b,2019-01-07 13:00:00.000000,INPT,"137b,60f,101f",0.0,False,False
7851,110b,2019-01-08 06:00:00.000000,lot 1,133b,0.0,False,False
7853,110b,2019-01-08 18:00:00.000000,INPT,9f,0.0,False,False
7855,110b,2019-01-08 22:00:00.000000,campus irfane,"13b,30f,67f",39.737141486868296,False,True
7857,110b,2019-01-09 08:00:00.000000,lot 1,"53b,56b,39f,97f",39.737141486868296,False,True
7859,110b,2019-01-09 21:00:00.000000,INPT,"14f,109f,133f",39.737141486868296,False,True
7861,110b,2019-01-10 09:00:00.000000,IAV,"147b,103a,91f,145f",39.737141486868296,False,True
7863,110b,2019-01-10 13:00:00.000000,INPT,22b,39.737141486868296,False,True
7865,110b,2019-01-10 18:00:00.000000,campus irfane,"13b,89b,92b,146b,147b,46f",39.737141486868296,False,True
7867,110b,2019-01-11 11:00:00.000000,IAV,"113b,11f,139f",39.737141486868296,False,True
7869,110b,2019-01-11 18:00:00.000000,IAV,"19b,10f,11f,97f,133f",39.737141486868296,False,True
7871,110b,2019-01-11 22:00:00.000000,INPT,"22b,57b,73b,11f,34f,87f,102f,115f",39.737141486868296,False,True
7873,110b,2019-01-12 08:00:00.000000,lot 1,"62b,65b,82b,133b,75f",39.737141486868296,False,True
7875,110b,2019-01-12 15:00:00.000000,INPT,"51b,129b,18f",79.47428297373659,False,True
7877,110b,2019-01-12 20:00:00.000000,campus irfane,112b,79.47428297373659,False,True
7879,110b,2019-01-13 08:00:00.000000,lot 1,"62b,82b,88b,133b,75f",79.47428297373659,False,True
7881,110b,2019-01-14 00:00:00.000000,INSEA,128b,79.47428297373659,False,True
7883,110b,2019-01-14 03:00:00.000000,lot 1,65b,79.47428297373659,False,True
7885,110b,2019-01-14 16:00:00.000000,Faculté,"104b,147f",79.47428297373659,False,True
7887,110b,2019-01-14 21:00:00.000000,INPT,"21b,24b,129b,149b",79.47428297373659,False,True
7888,111b,2019-01-01 11:00:00.000000,faculté de médecine,142b,0.0,False,False
7889,111b,2019-01-01 13:00:00.000000,INPT,141b,0.0,False,False
7890,111b,2019-01-01 15:00:00.000000,Faculté,"74a,6f,50f,112f",0.0,False,False
7891,111b,2019-01-01 17:00:00.000000,INPT,"26b,28b,116b",0.0,False,False
7892,111b,2019-01-01 18:00:00.000000,lot 2,81f,0.0,False,False
7893,111b,2019-01-01 20:00:00.000000,INPT,"26b,11a,25f",0.0,False,False
7894,111b,2019-01-02 08:00:00.000000,lot 2,"80b,32f,135f",0.0,False,False
7895,111b,2019-01-02 10:00:00.000000,INPT,3f,0.0,False,False
7896,111b,2019-01-02 15:00:00.000000,lot 2,22e,0.0,False,False
7897,111b,2019-01-03 15:00:00.000000,faculté de médecine,"15b,45b,146f",0.0,False,False
7898,111b,2019-01-03 17:00:00.000000,INPT,"73b,58f,146f",0.0,False,False
7899,111b,2019-01-03 18:00:00.000000,lot 2,80b,0.0,False,False
7900,111b,2019-01-03 22:00:00.000000,IAV,73b,0.0,False,False
7901,111b,2019-01-05 01:00:00.000000,INPT,96b,0.0,False,False
7902,111b,2019-01-05 12:00:00.000000,lot 2,"80b,16f",0.0,False,False
7903,111b,2019-01-05 15:00:00.000000,INPT,"15f,24f",0.0,False,False
7904,111b,2019-01-05 18:00:00.000000,IAV,"5b,107b,115f",0.0,False,False
7905,111b,2019-01-06 08:00:00.000000,lot 2,"22b,53f,81f,108f,135f",0.0,False,False
7906,111b,2019-01-06 11:00:00.000000,INPT,73b,0.0,False,False
7907,111b,2019-01-06 17:00:00.000000,lot 2,22b,0.0,False,False
7908,111b,2019-01-09 11:00:00.000000,INPT,"44b,24f,87f,138f",0.0,False,False
7909,111b,2019-01-09 22:00:00.000000,lot 2,53f,0.0,False,False
7910,111b,2019-01-10 21:00:00.000000,ministere d'interieur,"1b,9f",0.0,False,False
7911,111b,2019-01-11 08:00:00.000000,lot 2,32f,0.0,False,False
7912,111b,2019-01-11 20:00:00.000000,INPT,"7b,10b,81b,140b,125f",0.0,False,False
7913,111b,2019-01-12 08:00:00.000000,lot 2,"22b,32f,55f,108f",0.0,False,False
7914,111b,2019-01-13 12:00:00.000000,INPT,"57b,54f,107f,138f",0.0,False,False
7918,112b,2019-01-01 14:00:00.000000,campus irfane,67f,11.697532274879523,False,True
7922,112b,2019-01-02 04:00:00.000000,CHU,4f,11.697532274879523,False,True
7926,112b,2019-01-03 09:00:00.000000,campus irfane,46b,11.697532274879523,False,True
7930,112b,2019-01-03 12:00:00.000000,CHU,48f,11.697532274879523,False,True
7934,112b,2019-01-03 16:00:00.000000,CHU,88e,11.697532274879523,False,True
7938,112b,2019-01-03 21:00:00.000000,campus irfane,67f,40.60037647439676,False,True
7942,112b,2019-01-04 09:00:00.000000,CHU,"105f,106f",40.60037647439676,False,True
7946,112b,2019-01-07 19:00:00.000000,campus irfane,"92b,122b,79f,98f",40.60037647439676,False,True
